"","lat","lon","address","city","state","zip","average_prem","total_discount","Discount_Commentary","Vexcel_Aerial_Date","Vexcel_Access_Text","unscaled_QA_wildfire_score","scaled_QA_wildfire_score","Primary_Year_Built_RF","Primary_Home_Type_RF","Primary_Roof_Material_VX","Primary_TCP_VX","Primary_DST5_VX","Primary_DST30_VX","Primary_DSB30_VX","Construction Era","Construction_Era_Commentary","era_discount_val","Structure Type","Structure_Type_Commentary","Roof Material","Roof_Material_Commentary","roof_discount_val","Vegetation Overhanging Roof","Vegetation_Overhanging_Commentary","Vegetation Canopy (0-5 ft)","Vegetation_0_5ft_Commentary","Vegetation Canopy (0-30 ft)","Vegetation_0_30ft_Commentary","Nearby Structure (0-30 ft)","Nearby_Structure_Commentary"
"99",34.15819,-118.09192,"2834 E Orange Grv","Pasadena","CA",91107,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",25,81,1948,"Single Family Residential","shingle",5,29,21,18,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"100",34.15027,-118.03692,"1011 Rodeo Rd","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",30,83,1988,"Single Family Residential","tile",0,5,15,22,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"101",34.15173,-118.10952,"1982 Corson St","Pasadena","CA",91107,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",30,83,1901,"Single Family Residential","shingle",0,0,12,19,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"102",34.15609,-118.03521,"81 Hacienda","Arcadia","CA",91006,888,53.28,"✅ You may be eligible for estimated discounts of $53 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",-10,61,2017,"Single Family Residential","tile",13,98,72,1,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",53.28,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"103",34.20063,-118.12403,"3345 Rubio Crest Dr","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-05","Aerial data from 2025-12-05",25,81,1964,"Single Family Residential","shingle",2,13,19,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"104",34.16599,-118.13277,"1157-1165 Lake Ave","Pasadena","CA",91104,1600,32,"✅ You may be eligible for estimated discounts of $32 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",25,81,1923,"Multi-Family (2-4 Unit)","shingle",0,9,12,7,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",32,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"105",34.17828,-118.11304,"1818 New York Dr","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",30,83,1951,"Single Family Residential","shingle",0,1,17,17,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"106",34.18341,-118.12709,"2186 Mar Vista Ave","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",-10,61,1922,"Single Family Residential","membrane",16,73,57,13,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"107",34.18639,-118.10421,"2452 N Altadena Dr","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",-20,56,1950,"Single Family Residential","shingle",32,161,108,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"Medium (31-50%)","⛔ Determined Medium (31-50%) Overhanging Vegetation. High Risk. Tree limbs over the roof provide a direct bridge for fire. Action: Trim all tree limbs to create at least 10 ft of vertical clearance from the roof.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"108",34.16484,-118.06278,"481 W Highland Ave","Sierra Madre","CA",91024,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",25,81,1910,"Multi-Family (2-4 Unit)","shingle",0,3,10,6,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"109",34.18174,-118.11333,"1807 Vistillas Rd","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",25,81,1931,"Single Family Residential","tile",4,24,10,22,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"110",34.16891,-118.02464,"1985 Highland Oaks Dr","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",20,78,1955,"Multi-Family (2-4 Unit)","tile",2,14,22,9,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"111",34.15099,-118.06112,"935 W Foothill Blvd","Arcadia","CA",91006,888,53.28,"✅ You may be eligible for estimated discounts of $53 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",25,81,2016,"Single Family Residential","tile",0,14,33,1,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",53.28,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"112",34.15533,-118.04119,"1405 Rancho Rd","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",-10,61,1938,"Single Family Residential","tile",23,119,68,3,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"113",34.1844,-118.15505,"2246 Glenrose Ave","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",20,78,1924,"Multi-Family (2-4 Unit)","shingle",0,11,13,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Unknown","ℹ️ Unable to determine Structure Type.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","Low (10-30%)","⚠️ Determined Low (10-30%) Canopy in Zone 0 (0-5 ft). Caution. Ensure any remaining plants are sparse, well-irrigated, and not touching the structure.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"114",34.17527,-118.02464,"2226 Cielo Pl","Arcadia","CA",91006,888,17.76,"✅ You may be eligible for estimated discounts of $18 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",30,83,1959,"Single Family Residential","tile",0,8,32,9,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",17.76,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Medium (31-50%)","⛔ Determined Medium (31-50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"115",34.17172,-118.05992,"660 Chaparral Rd","Sierra Madre","CA",91024,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",-10,61,1950,"Single Family Residential","shingle",14,69,65,7,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"116",34.17082,-118.12867,"1063 E Rio Grande St","Pasadena","CA",91104,1600,32,"✅ You may be eligible for estimated discounts of $32 due to Class A roofing.","2025-12-07","Aerial data from 2025-12-07",35,86,1925,"Single Family Residential","shingle",0,2,8,21,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",32,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","None/Very Low (<10%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"117",34.20714,-118.15662,"637 Chaparral Ct","Altadena","CA",91001,3200,64,"✅ You may be eligible for estimated discounts of $64 due to Class A roofing.","2025-12-05","Aerial data from 2025-12-05",30,83,1999,"Single Family Residential","tile",0,7,28,0,"1997 - 2007","⚠️ Determined 1997-2007 as Construction Era. Moderate. Built during a transition period. Fire-rated roofs were standard, but vents were often still large enough (1/4 inch) to allow ember entry. Action: Inspect vents for mesh sizing.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",64,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"118",34.16632,-118.11622,"1670 Asbury Dr","Pasadena","CA",91104,1600,96,"✅ You may be eligible for estimated discounts of $96 for Class A roofing, Ember resistant eave and attic vents, Non-combustible, and resilient windows.","2025-12-06","Aerial data from 2025-12-06",30,83,2015,"Single Family Residential","shingle",0,5,30,18,"2008 +","✅ Determined 2008+ as Construction Era. Excellent. Built under modern WUI codes. Typically features 'hardened' defenses by design, including enclosed eaves and fine-mesh vents.",96,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",32,"None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Overhanging Vegetation. Pass. Vertical clearance helps prevent direct flame contact.","None/Very Low (<10%)","✅ Determined None/Very Low (<10%) Canopy in Zone 0. Excellent. A hardscape buffer significantly reduces ignition risk.","Low (10-30%)","✅ Determined Low/None Canopy in Zone 1. Pass. Sparse vegetation reduces the intensity of an approaching fire.","Low (10-30%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
"119",34.16424,-118.0814,"3350 Calvert Rd","Pasadena","CA",91107,3000,60,"✅ You may be eligible for estimated discounts of $60 due to Class A roofing.","2025-12-06","Aerial data from 2025-12-06",-10,61,1951,"Single Family Residential","membrane",13,75,67,0,"Before 1997","⛔ Determined Pre-1997 as Construction Era. High Risk. Predates modern resilience standards. Vulnerable to 'Ember Intrusion' via open eaves or older vents. Action: Retrofit vents with 1/8 inch mesh and enclose open eaves.",0,"Single Family","ℹ️ Determined Single Family structure. Standard.","Non-Combustible","✅ Determined Non-Combustible Roof (e.g., Asphalt/Tile/Metal). The roof resists ignition. Action: Keep roof valleys and gutters clear of pine needles and leaves, which can ignite even on a fire-resistant roof.",60,"Low (10-30%)","⚠️ Determined Low (10-30%) Overhanging Vegetation. Moderate Risk. Some foliage detected near roofline. Action: Monitor and trim back to ensure no direct contact.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 0 (0-5 ft). Critical Risk. This is the 'Immediate Zone'. Any fuel here can ignite the siding. Action: Remove all flammable vegetation and replace with gravel, paver stones, or concrete.","Heavy (>50%)","⛔ Determined Heavy (>50%) Canopy in Zone 1 (0-30 ft). High Risk. Dense vegetation here creates radiant heat. Action: Thin trees and shrubs to create horizontal spacing (discontinuity) between fuel sources.","None/Very Low (<10%)","✅ Determined Low Density of Nearby Structures. Good. Greater distance reduces radiant heat exposure from neighboring structure fires."
